burial,n_pep_contacted,chain_balance,n_hbond,F_cdr12,F_cdr3a
1858.3859241445352,7,0.3636363636363636,3,-0.4596304763784642,0.5740230122689836
1976.2091700687888,6,0.4,5,1.4155471274319438,-1.2209308079284509
1944.0662664265,5,0.4482758620689655,6,-0.7819690896557331,-2.179827385926341
2079.776622513542,5,0.5,6,-0.49736868374136,-2.469230076699159
1872.426644191091,8,0.4761904761904761,6,-0.7042561791757674,-0.5473036650857231
2203.2608047712747,9,0.5,5,0.4782075275102991,0.5157981543998591
2220.33529801173,9,0.5,5,0.4923803017944093,0.8457269847993607
1983.489823609896,7,0.4,1,-0.1414995622737,0.7267181173641709
1934.7083164246576,7,0.3636363636363636,4,-0.1414995622737,0.6824951468062683
2106.86420092138,7,0.1666666666666666,6,-0.3554146755676662,0.1104063881357479
1700.893134331982,7,0.2857142857142857,3,-0.9806566980799922,0.0620760008810818
1471.809215908157,4,0.3571428571428571,6,-0.0025495436223179,-0.1365656676676704
2027.9066155905348,6,0.4666666666666667,6,-0.423260711587638,-0.7178502924057688
2049.51354738414,6,0.4666666666666667,6,-0.423260711587638,-0.7178502924057689
2013.4183945198563,9,0.4545454545454545,3,-0.8326526570327033,0.4549592614350909
1893.9389260812425,5,0.4482758620689655,6,-0.423260711587638,-0.6006457930686749
1955.740939948515,8,0.3333333333333333,4,-0.1414995622737,0.4940508646310347
1463.690247216986,6,0.4210526315789473,4,-3.04881002727373,-0.5686064576270933
1506.356405540893,5,0.3684210526315789,4,-3.04881002727373,-0.5447400287074504
1526.1371420914074,5,0.3684210526315789,3,-3.04881002727373,-0.5447400287074504
2498.6243988059286,2,0.0,1,0.0,0.0
1518.3713261136108,8,0.1739130434782608,8,0.2082751017831061,-1.3653444907959886
1937.068984542835,8,0.4761904761904761,2,-0.517601310863563,0.4246753566713283
2185.4543204426263,8,0.4545454545454545,5,-0.6730800716656078,-0.9552411439602526
1416.8617802198532,7,0.4666666666666667,0,-0.2059088731343088,0.3300671240058373
1781.8187766636693,9,0.45,4,0.0378942535304939,-1.975069075930628
1734.758761721656,7,0.5,4,-0.7042561791757674,-0.4460965025762742
1711.9354932171846,7,0.4705882352941176,6,-0.7042561791757673,-0.4460965025762742
2016.8421775919633,7,0.46875,4,-1.1241196112887009,-0.0237841664602677
1732.1222115032433,6,0.3333333333333333,2,-0.4944791102943414,-0.8758940306813368
1650.0893965220348,5,0.2777777777777778,1,-0.3672173306834143,0.2516649004950574
2048.8914994722472,6,0.1111111111111111,4,-0.9822597950073106,-0.041416103716717
1853.3666392609157,8,0.5,3,-1.2772985211848575,0.4363339626624985
1836.367406014102,8,0.5,6,0.176237903551519,-0.1841588891877755
1945.647580805453,9,0.3571428571428571,6,-1.0725513487923313,0.2813004762574246
2316.37475304251,6,0.4090909090909091,3,-0.320870398603309,-0.6409788283798747
2259.730291834676,7,0.3809523809523809,2,0.302899984178816,-0.6409788283798747
1747.291793754779,7,0.4285714285714285,10,-1.7333155116263637,-0.409168099416874
2654.0968555157597,15,0.5,1,-2.1676120607654816,0.3934723038663474
1840.793093248936,10,0.4444444444444444,10,-0.5591349786170927,-1.1690053012472452
1864.5106726509257,10,0.4571428571428571,8,-0.5591349786170928,-1.1706486869909751
1856.8546239204516,10,0.4444444444444444,8,-0.5591349786170927,-1.1690053012472454
531.4611934555323,5,0.0,3,0.0,0.0
2100.9557447859006,6,0.391304347826087,3,1.125984113164353,-0.5172735215599309
1917.0497759771931,9,0.3928571428571428,3,-0.3635119018609629,-0.5286237373221416
1574.1053663367677,8,0.3076923076923077,2,0.4773887193507319,-1.1760885405858357
1615.787288815096,7,0.3846153846153846,7,-0.0970225566385681,-0.4996873953533669
1941.27914595517,8,0.3181818181818182,4,-0.7637268511901698,-0.3307159928758207
2149.1792925494046,8,0.4583333333333333,7,-1.288232636300862,-0.1269299725043194
2146.7938184156665,7,0.4117647058823529,3,-0.763667740713027,0.1583071733893945
1661.5020612165026,8,0.3076923076923077,2,-0.5876796078774243,-0.157213877268082
1844.3797490504876,6,0.238095238095238,2,0.251016571493662,-0.1668735651942989
1933.667443946648,8,0.375,5,-0.7229995850363942,-0.4029637495598508
2585.574924696819,9,0.46875,9,-0.2596610338899355,-0.1133245898834161
2459.4106371799426,9,0.4545454545454545,10,-0.2596610338899355,-0.6468504597946076
2451.362178394338,9,0.4838709677419355,7,-1.4760563582144297,-0.3033170442790494
1539.6302574055444,6,0.4666666666666667,3,-0.276668344457147,-1.2156618173649691
1538.7164183683235,5,0.3333333333333333,0,0.0289180900174304,0.1340388166884158
1994.11340819452,6,0.4705882352941176,3,-0.5635879779706758,0.8954010837977151
2224.307867054871,14,0.3125,4,-0.8688056061358238,-0.5286237373221416
1327.8069527377556,4,0.0,2,-0.2628334549528049,0.161071122671832
1607.8225723232863,6,0.4444444444444444,5,-0.6721684782634118,-0.9273794887029748
1597.1659130511616,6,0.3703703703703703,3,0.0957342738714773,-0.8546738289993884
2147.3663422608806,7,0.3461538461538461,4,-1.1794180851382985,2.0462152815928594
1264.6418269507012,7,0.4117647058823529,4,-0.1484654787908288,-0.4571264017384782
1370.381200626918,7,0.35,5,0.1105956373497821,1.033680227414966
1860.9064993286377,8,0.3333333333333333,1,0.0203247524485357,0.41108344884649
1856.7599488842025,9,0.4827586206896552,3,-0.5503914238146362,-0.4932941186472773
1934.4130192816156,8,0.5,3,-0.1723823178223109,0.3172699243099762
2272.5707475582894,7,0.2307692307692307,3,2.7878420017655468,-0.0078473263277599
2097.0178212263563,7,0.2307692307692307,4,2.4899862496136356,-0.0460685391479573
2034.3837502617023,8,0.4,3,-0.744861611330674,-1.518605991939948
1823.296030663856,7,0.25,5,-0.978946491969491,0.0
1763.5638488331751,9,0.3846153846153846,5,-0.9861510416007874,-0.157213877268082
2037.6416321088873,8,0.4642857142857143,8,-0.51365670882273,0.1550104885858619
1775.1926174033288,7,0.4814814814814814,2,-0.2847209768571149,-1.4100069409608664
1727.12319617534,6,0.4545454545454545,1,-0.4583781330380089,-0.987095920603851
1657.2068883069442,6,0.4375,4,-0.59397423795731,-1.0070342778595127
1737.9400766728213,7,0.3076923076923077,2,-1.1858116022819751,-0.7390578675762945
2092.354240029461,8,0.3846153846153846,2,0.0888361561450876,0.4227072051912755
2321.419220932752,9,0.3333333333333333,6,-0.8138808427220396,0.139293636279648
2388.0166497909304,9,0.3333333333333333,6,-1.0725513487923313,0.0302839047637626
2336.305582323581,9,0.3571428571428571,7,-1.0394628847845018,0.0302839047637626
1726.7478135523306,7,0.4444444444444444,10,-1.697857258858786,-0.6937685053312471
1953.981585230507,7,0.0,7,0.0,0.0
2247.677961176716,9,0.4583333333333333,3,-1.4403587807274465,-0.1269299725043194
1651.8727027421082,7,0.4166666666666667,1,0.3672873464466196,-1.1800074726758767
2166.9411913950935,8,0.5,3,-0.2008191422725819,0.2256173676802588
2496.810694535263,8,0.3703703703703703,4,-0.0879746876425119,0.5086463624574317
1502.2645690742538,4,0.0909090909090909,0,-0.1016359601065989,0.0
1604.244687848477,4,0.125,2,-0.7137924461867701,-0.229675253177425
1552.3098007540284,5,0.1666666666666666,3,-0.5466070703420174,0.161071122671832
1510.9363952406493,7,0.25,1,-0.7946895700034794,0.1492246086249906
1728.99660327303,8,0.5,4,-0.3597623182147428,1.3249182790122336
1458.1254059195635,7,0.0,3,-0.3705446417380027,-1.272542235705958
1695.3326535650704,5,0.0769230769230769,2,-0.4691698591224429,0.0
2075.611096849432,5,0.2307692307692307,2,-0.470813244866173,-0.236054412177114
2040.1819867604609,6,0.2666666666666666,4,-0.5087195152604249,-0.236054412177114
2040.1300876497623,8,0.5,0,0.1213407265923774,-0.1561880659034331
1565.588697148487,6,0.4444444444444444,4,-0.276668344457147,-0.9947246306113092
2189.8698791827046,9,0.48,5,-0.857181605253275,-0.6237155818167711
2074.783651609938,8,0.44,7,-0.0032391086644519,0.5670694874992308
1942.9931989069592,9,0.4615384615384615,4,-0.6245016568970616,0.279696530338634
1524.2766029571576,6,0.4285714285714285,2,-0.276668344457147,-1.2156618173649691
1873.564315421976,8,0.3684210526315789,4,-0.3687735306048213,-1.1625062440170844
1967.5968833664735,7,0.3809523809523809,3,-1.020482136981822,-1.418714693210073
1982.782512873477,10,0.4444444444444444,8,0.6660136687684011,-1.2420032881827403
2054.7455934884674,9,0.4444444444444444,10,1.0193139468486692,-0.9474725550641824
1887.076858345368,10,0.4324324324324324,9,0.7521831510918786,-1.149454444946071
2018.6873983201983,9,0.3846153846153846,6,-0.8890095355931478,0.2813004762574246
2156.560489621701,7,0.4210526315789473,0,-0.220542769614152,-2.321182587300839
1433.0560368979131,8,0.0714285714285714,1,-0.5804188154398296,0.208833475139749
1293.810999518082,6,0.0,0,-0.3692389974254143,0.0
1863.5391288395767,8,0.4761904761904761,5,-1.1170023822368114,-0.6135843552898043
1825.7043253265472,8,0.3636363636363636,6,-1.050847677819852,-0.7491102852793573
2293.344441015717,12,0.3703703703703703,4,-1.3138264806147024,-1.2767298071576894
2119.4484911801483,9,0.3181818181818182,4,-0.3195874166561905,1.4745388115787146
1793.1999374672123,7,0.4666666666666667,2,-0.4532712517023136,-0.820986548262071
1926.2771865210707,6,0.4705882352941176,3,-0.3322234160953187,-1.050661801439496
1651.1140458154114,9,0.4090909090909091,5,0.3569927570260421,-0.39078403810139
1528.1625143088531,8,0.3333333333333333,4,0.1622008070876296,-1.091009543372934
1480.2863010289766,8,0.35,5,-0.2899650410645288,-0.2517876060458088
1352.470025864655,7,0.4444444444444444,6,0.0589686475704891,-0.6165211143854752
1658.8670817943091,9,0.45,4,-0.7566530230513143,-1.0146137745390758
